Concept ID,Dependency Count
K_超塑性_材料科学技术,0
K_超氧自由基_化学,0
K_越南统一_世界历史,0
K_路肩_建筑学,0
K_跳板_船舶工程,0
K_身份令牌_计算机科学技术,0
K_转移活动_医学,0
K_软件资产管理程序_计算机科学技术,0
K_轴端功率_机械工程,0
K_载重线标志_船舶工程,0
K_辅助加工时间_管理科学技术,0
K_辅助阳极_机械工程,0
K_辊锻模_机械工程,0
K_辐照损伤_材料科学技术,0
K_输入导抗_电气工程,0
K_输出机构_机械工程,0
K_边对称_数学,0
K_过应力_航天科学技术,0
K_近迁移_心理学,0
K_进行中变化_语言学,0
K_进近着陆系统_电子学,0
K_远视力_医学,0
K_连通论_语言学,0
K_迪尼级数_数学,0
K_退磁器_机械工程,0
K_逆控制原理_数学,0
K_逆紧映射_数学,0
K_选修课_教育学,0
K_选择性心血管造影[术]_医学,0
K_选频电平表_电子学,0
K_通信反干扰_计算机科学技术,0
K_通气管_建筑学,0
K_通用悬挂输送机_机械工程,0
K_道路试验法_机械工程,0
K_遮阳篷_建筑学,0
K_邀请招标_建筑学,0
K_邮购批发商_管理科学技术,0
K_酸性泉_地质学,0
K_里夫战争_世界历史,0
K_重度消瘦型营养不良_医学,0
K_金属丝增强高温合金基复合材料_材料科学技术,0
K_金属基复合材料热压制备工艺_材料科学技术,0
K_金属带_电子学,0
K_金属簇_化学,0
K_针灸铜人_教育学,0
K_钙积作用_地理学,0
K_钨带灯_电气工程,0
K_铁纤维吸收剂_材料科学技术,0
K_铝合金绞线_电气工程,0
K_铰接式底盘_机械工程,0
K_铸造镁合金_航空科学技术,0
K_链转移剂_化学,0
K_锆铌锡铁合金_材料科学技术,0
K_锕系收缩_化学,0
K_键合技术_材料科学技术,0
K_锻炼_农学,0
K_镁_材料科学技术,0
K_长刀之夜_世界历史,0
K_长度计量仪器_机械工程,0
K_长期演进技术_计算机科学技术,0
K_长细比_建筑学,0
K_闭环性_语言学,0
K_间接薪酬_管理科学技术,0
K_间歇强制通气_医学,0
K_间质_医学,0
K_间隙量片_航天科学技术,0
K_阀座点蚀_机械工程,0
K_防护区_建筑学,0
K_阴极电弧_电气工程,0
K_阴茎放线菌病_医学,0
K_阿特伍德机_力学,0
K_陆地动物区划_地理学,0
K_限制区_航天科学技术,0
K_除湿机_机械工程,0
K_随机干扰_数学,0
K_隔离抗原_医学,0
K_雌激素试验_医学,0
K_雷诺现象_医学,0
K_静力平衡原理_建筑学,0
K_静液挤压_航空科学技术,0
K_静电亚导体_物理学,0
K_非中心参数_数学,0
K_非倒凹区_医学,0
K_非公募基金会_管理科学技术,0
K_非完全熔合反应_化学,0
K_非工作齿面_机械工程,0
K_非抢占调度_计算机科学技术,0
K_非晶态_化学,0
K_非正则边界点_数学,0
K_非聚束合成孔径雷达_航天科学技术,0
K_面向对象的分析与设计_计算机科学技术,0
K_面弓记录_医学,0
K_鞍点_化学,0
K_顶盖_医学,0
K_项目组合管理_管理科学技术,0
K_顺反子_农学,0
K_颅咽管瘤_医学,0
K_领导活动_管理科学技术,0
K_频率分集雷达_航空科学技术,0
K_颗粒胞吐_免疫学,0
K_额定加速度_机械工程,0
K_额定电压因数_电气工程,0
K_颠簸试验_机械工程,0
K_风切变_航空科学技术,0
K_风扇离合器_机械工程,0
K_风蚀洼地_地理学,0
K_风险分解结构_管理科学技术,0
K_马尔加事件_世界历史,0
K_马赫角_力学,0
K_马赫角_航空科学技术,0
K_驱动力_电子学,0
K_高山草场轮牧_地理学,0
K_高强度碳弧灯_电气工程,0
K_高烯丙醇_化学,0
K_高硅氧玻璃/酚醛防热复合材料_材料科学技术,0
K_高能粒子发光材料_材料科学技术,0
K_高跨比修正系数_建筑学,0
K_高镁血症_医学,0
K_高频光电导衰退法_材料科学技术,0
K_黏合_化学,0
K_黏性干扰_航天科学技术,0
K_黏膜缺乏光泽_医学,0
K_黑水_船舶工程,0
K_齿轮导程检查仪_机械工程,0
K_龙格-库塔-费尔贝格法_数学,0
K_［学］系_教育学,0
K_4H-苯并吡喃-4-酮_化学,0
K_AKF图解_地质学,0
K_CD4CD8双阳性T细胞_免疫学,0
K_DNAX相关蛋白12_免疫学,0
K_N型半导体_电子学,0
K_T[淋巴]细胞亚类_医学,0
K_T_其他有色金属及其合金_材料科学技术,0
K_T_凿岩机械_机械工程,0
K_T_动力测试仪_机械工程,0
K_T_压力测量仪表_机械工程,0
K_T_园艺作物_农学,0
K_T_塔式起重机_机械工程,0
K_T_大地测量仪器_机械工程,0
K_T_工 程造价_建筑学,0
K_T_电化学_化学,0
K_T_电子商务_管理科学技术,0
K_T_电气传动及其自动控制_电气工程,0
K_T_粒子物理学_物理学,0
K_T_自控与三遥技术_电子学,0
K_X射线光刻_航天科学技术,0
K_X射线照相术_材料科学技术,0
K_X射线管_机械工程,0
K_[乘]幂法_数学,0
K_[晶格]格位_化学,0
K_[渗氮]白亮层_机械工程,0
K_[电]源_电子学,0
K_[电力电子]逆变器_电气工程,0
K_[相]互作用长度_物理学,0
K_[磁]单极子_物理学,0
K_p进李群_数学,0
K_α+β锻造_机械工程,0
K_α效应_化学,0
K_γ干扰素_免疫学,0
K_Ⅰ液位_航天科学技术,0
K_Ⅲ-Ⅴ族化合物半导体材料_材料科学技术,0
K_一级标准_化学,0
K_一致收敛性_数学,0
K_三官能引发剂_化学,0
K_三重峰_化学,0
K_上颌结节成形术_医学,0
K_下冲转速_机械工程,0
K_不可微规划_数学,0
K_不释放值_电气工程,0
K_与台湾关系法_世界历史,0
K_专语词汇学_语言学,0
K_专门化知觉_心理学,0
K_世界产业工人组织_世界历史,0
K_丝盘_机械工程,0
K_两亲性高分子材料_材料科学技术,0
K_两轴式变速器_机械工程,0
K_中国近代居住建筑_建筑学,0
K_中断管理程序_航天科学技术,0
K_中毒性葡萄膜炎_医学,0
K_临界扭力转速_电气工程,0
K_主动型营销_管理科学技术,0
K_主折射率_物理学,0
K_主汽轮机齿轮机组轴端功率_船舶工程,0
K_乳化装置_机械工程,0
K_事件研究_管理科学技术,0
K_二次空间的格_数学,0
K_亚丁斯克期_地质学,0
K_亚述建筑_建筑学,0
K_交互计算_计算机科学技术,0
K_交叠纠结线圈_电气工程,0
K_交换称量法_机械工程,0
K_交替方向隐式法_数学,0
K_交直流叠加阳极氧化_材料科学技术,0
K_亲核体_化学,0
K_人工角膜_医学,0
K_人抗鼠抗体反应_免疫学,0
K_人格解体_医学,0
K_介电性_化学,0
K_仿射群_数学,0
K_仿真方法_管理科学技术,0
K_伊文思综合征_免疫学,0
K_伴随李代数_数学,0
K_低能表面_化学,0
K_供应商管理_管理科学技术,0
K_侧碛垄_地理学,0
K_便利形_医学,0
K_信号发生器_电子学,0
K_信息化应用系统_建筑学,0
K_修正牛顿公式_航天科学技术,0
K_倍率_航天科学技术,0
K_假捻度_材料科学技术,0
K_偏微分方程组_数学,0
K_偏相关_数学,0
K_像增强器_物理学,0
K_像幅_航天科学技术,0
K_元素的阶_数学,0
K_充气石膏板_建筑学,0
K_充液率_机械工程,0
K_先行工作_管理科学技术,0
K_光学织构_材料科学技术,0
K_光激励发光材料_材料科学技术,0
K_光点记录仪_机械工程,0
K_光电倍增管_化学,0
K_光电子现象_电气工程,0
K_光调制器_材料科学技术,0
K_光谱干扰_化学,0
K_克列沃联合_世界历史,0
K_克劳斯定理_计算机科学技术,0
K_党管干部原则_管理科学技术,0
K_入射光瞳_航天科学技术,0
K_入级证书_船舶工程,0
K_全息检测_材料科学技术,0
K_全热换热器_建筑学,0
K_全称命题_自然辩证法,0
K_全纳教育_教育学,0
K_全面发展教育_教育学,0
K_全面限价法令_世界历史,0
K_公共教育财政体制_教育学,0
K_共形天线_电子学,0
K_共析反应_材料科学技术,0
K_共轭微分算子_数学,0
K_典型相关分析_数学,0
K_内包装_机械工程,0
K_内禀自由度_物理学,0
K_内绝缘_电气工程,0
K_内部控制评价_管理科学技术,0
K_内齿锁紧垫圈_机械工程,0
K_再生间隔期_机械工程,0
K_写一次协议_计算机科学技术,0
K_农业地理学_农学,0
K_农业气候相似原理_农学,0
K_农村地区_建筑学,0
K_冠状构象_化学,0
K_冬性_农学,0
K_冲天炉综合性能测试仪_机械工程,0
K_冷冻干燥_材料科学技术,0
K_冷提取_地质学,0
K_冻藏_农学,0
K_减振锌合金_材料科学技术,0
K_减色作用_化学,0
K_凝汽器压力_机械工程,0
K_凝聚体_物理学,0
K_凯末尔改革_世界历史,0
K_凸柱镜片_医学,0
K_出让地价_建筑学,0
K_分割的熵_数学,0
K_分子晶体_化学,0
K_分子筛_建筑学,0
K_分子组装_化学,0
K_分批试验法_数学,0
K_分离力_电子学,0
K_分立_管理科学技术,0
K_切口瘢痕_医学,0
K_切线曲面_数学,0
K_列表_数学,0
K_初始流形_数学,0
K_初等变换_数学,0
K_刨平面_机械工程,0
K_制冷压缩机_电气工程,0
K_前界膜角膜营养不良_医学,0
K_副密封摩擦力_机械工程,0
K_副臂_机械工程,0
K_割平面[算]法_管理科学技术,0
K_功率放大器_电子学,0
K_功能材料_电子学,0
K_加工顺序_管理科学技术,0
K_加权最小二乘法_数学,0
K_加热器空气排放系统_机械工程,0
K_动作状态_电气工程,0
K_动力学相关能_化学,0
K_动平衡机构_机械工程,0
K_动态检影[法]_医学,0
K_动态质谱仪_化学,0
K_劳力性呼吸困难_医学,0
K_勘验_船舶工程,0
K_包皮变应性水肿_医学,0
K_化学反应真空精炼_机械工程,0
K_化学革命_自然辩证法,0
K_医学审美心理_医学,0
K_千日红_农学,0
K_升温时间_电气工程,0
K_升降舵_航空科学技术,0
K_半单模_数学,0
K_半双线性型_数学,0
K_半挂车长度_机械工程,0
K_半电波暗室_建筑学,0
K_协同教学_计算机科学技术,0
K_单件模式_计算机科学技术,0
K_单元舾装_船舶工程,0
K_单支格式_数学,0
K_单独头脑风暴_管理科学技术,0
K_单类学习_计算机科学技术,0
K_单纯形优化_化学,0
K_单聚焦质谱计_机械工程,0
K_单转向发动机_机械工程,0
K_单边贸易_地理学,0
K_卡斯特组织变革论_管理科学技术,0
K_印度土地改革_世界历史,0
K_印支期_地质学,0
K_危险信号_电气工程,0
K_危险报警闪光灯_机械工程,0
K_卵巢楔形切除术_医学,0
K_原位傅里叶变换红外光谱_化学,0
K_原发性冷球蛋白血症肾病_医学,0
K_参数_农学,0
K_双乙嗪_医学,0
K_双亲肾移植_医学,0
K_双曲线系统_船舶工程,0
K_双燃料喷嘴_机械工程,0
K_双面凹带锥砂轮_机械工程,0
K_反义寡核苷酸_医学,0
K_反射率_建筑学,0
K_反码副帧同步_航天科学技术,0
K_反费米子_物理学,0
K_反馈通道_电气工程,0
K_发光纤维_材料科学技术,0
K_发汗材料_航天科学技术,0
K_变余砾状结构_地质学,0
K_变容二极管_电子学,0
K_变形马蒂厄函数_数学,0
K_变流变压器_电气工程,0
K_变长码_数学,0
K_口腔医学美学_医学,0
K_古典行政组织理论_管理科学技术,0
K_可变成本_建筑学,0
K_可达性_电子学,0
K_可达性树_计算机科学技术,0
K_台基_建筑学,0
K_右心室双出口_医学,0
K_右旋异构体_化学,0
K_叶形线_数学,0
K_叶片出口角_机械工程,0
K_叶轮公称直径_机械工程,0
K_合作型战略实施_管理科学技术,0
K_合金催化剂_化学,0
K_合金热力学_材料科学技术,0
K_吉布斯自由能_材料科学技术,0
K_同类色_建筑学,0
K_同调环_数学,0
K_后围蒙皮_机械工程,0
K_听觉告警_航天科学技术,0
K_启动阶段_管理科学技术,0
K_吸嘴_机械工程,0
K_吸收[性]_地质学,0
K_吸收式制冷系统_机械工程,0
K_吸收系数_力学,0
K_吸附百日咳、白喉、破伤风联合疫苗_免疫学,0
K_吸附聚合_化学,0
K_周期共聚物_化学,0
K_品质保证_电气工程,0
K_哈密顿-雅可比方程_数学,0
K_唇腺_医学,0
K_售票处_建筑学,0
K_商业区_建筑学,0
K_嗜碱性粒细胞_免疫学,0
K_嗡鸣_航空科学技术,0
K_噪声[信号]发生器_机械工程,0
K_四冲程循环_机械工程,0
K_回油柜_船舶工程,0
K_回转塔身_机械工程,0
K_因数分解_数学,0
K_因特网地图_地理学,0
K_固体渗硼剂_机械工程,0
K_固定缴款计划_管理科学技术,0
K_国子学_教育学,0
K_图形标志_建筑学,0
K_圆形滑动轴承_机械工程,0
K_圆轮缘手轮_机械工程,0
K_土地覆盖_地理学,0
K_土家语_语言学,0
K_圣约瑟宣言_世界历史,0
K_地下水储量_地质学,0
K_地方_地理学,0
K_地核_地质学,0
K_地球膨胀说_自然辩证法,0
K_地理环境应力_地理学,0
K_地理阈值_地理学,0
K_均衡器_电子学,0
K_型砂_机械工程,0
K_埃及权标头_世界历史,0
K_城市地域结构_地理学,0
K_城市总体规划_地理学,0
K_城市美学_建筑学,0
K_城市规划_建筑学,0
K_基础宏观经济模型_地理学,0
K_堤_医学,0
K_塑化过程_材料科学技术,0
K_增安荧光篷顶灯_船舶工程,0
K_增强集成驱动电接口_计算机科学技术,0
K_壳管式蒸发器_机械工程,0
K_复合材料湿膨胀系数_材料科学技术,0
K_复合识别_建筑学,0
K_复射影空间_数学,0
K_复用库互操作组织_计算机科学技术,0
K_外在随机性_自然辩证法,0
K_外斯分子场_物理学,0
K_外置式振动器_机械工程,0
K_外观检查_航天科学技术,0
K_多二次绕组互感器_电气工程,0
K_多元性评价_教育学,0
K_多元探测导引头_航空科学技术,0
K_多层隔热材料_航天科学技术,0
K_多极辐射_物理学,0
K_多种类谓词演算_数学,0
K_多级抽样_数学,0
K_多结太阳电池_电子学,0
K_多谱段影像_地理学,0
K_大气自净作用_航天科学技术,0
K_天文学哲学_自然辩证法,0
K_天花疫苗_免疫学,0
K_太阳电池温度_航天科学技术,0
K_失效率_机械工程,0
K_失音症_心理学,0
K_夹层模塑_材料科学技术,0
K_夹紧力_电气工程,0
K_奈尔壁_电气工程,0
K_奥斯曼国债_世界历史,0
K_奥斯曼国债管理处_世界历史,0
K_奥林匹亚_世界历史,0
K_奥氏体形变热处理钢_材料科学技术,0
K_奥氏体铸铁_材料科学技术,0
K_姜片虫病_医学,0
K_子系统_管理科学技术,0
K_孔径_航天科学技术,0
K_孔隙溶液_地质学,0
K_学习对象元数据_教育学,0
K_学校布局_教育学,0
K_宇宙干扰_电气工程,0
K_守恒轴矢流_物理学,0
K_安全标志_建筑学,0
K_安加拉植物群_地质学,0
K_完工产品_管理科学技术,0
K_完整性约束推理_计算机科学技术,0
K_定扭矩电扳手_电气工程,0
K_定期维修_航空科学技术,0
K_实习日记_教育学,0
K_实部_数学,0
K_实验主义_自然辩证法,0
K_实验应力分析_力学,0
K_审计轮换制_管理科学技术,0
K_家庭教养方式_教育学,0
K_密度算子_计算机科学技术,0
K_密钥管理_计算机科学技术,0
K_富含半胱氨酸结构域的清道夫受体_免疫学,0
K_对焊环松套带颈法兰_机械工程,0
K_对象的否定_建筑学,0
K_封接玻璃_材料科学技术,0
K_射频感应冷坩埚法_化学,0
K_小平维数_数学,0
K_小梁切开刀_医学,0
K_尖牙卡环_医学,0
K_尤里日_世界历史,0
K_局域场_化学,0
K_局部幂零理想_数学,0
K_层流电子束_电子学,0
K_居间像_物理学,0
K_展成法_机械工程,0
K_岭_地理学,0
K_嵌入式风机盘管机组_机械工程,0
K_嵌入骨折_医学,0
K_巡视_管理科学技术,0
K_工作分享_管理科学技术,0
K_工厂控制室_建筑学,0
K_工联主义_世界历史,0
K_左零因子_数学,0
K_巨唇[症]_医学,0
K_差热分析_材料科学技术,0
K_巴尔马克家族_世界历史,0
K_市民教育_教育学,0
K_布儒斯特角_物理学,0
K_布尔代数_数学,0
K_希尔行列式方程_数学,0
K_带通减速场分析器_化学,0
K_干扰解耦_数学,0
K_干摩擦_机械工程,0
K_干涉条纹_物理学,0
K_平均偏差_物理学,0
K_平均库存_管理科学技术,0
K_平衡分凝系数_材料科学技术,0
K_平衡降温生长_材料科学技术,0
K_并发模型_计算机科学技术,0
K_幻肢痛_医学,0
K_幼年型类风湿关节炎_医学,0
K_广义傅里叶展开_数学,0
K_底层端站_机械工程,0
K_庞加莱除子_数学,0
K_延迟引出_化学,0
K_延迟进入战略_管理科学技术,0
K_开放性脑创伤清创术_医学,0
K_开放性鼻音_医学,0
K_开架书库_建筑学,0
K_开罗纵火案_世界历史,0
K_异极矿_地质学,0
K_异读字_语言学,0
K_引发自检_航空科学技术,0
K_弛豫过程_机械工程,0
K_弧焊机_电气工程,0
K_弹性体_物理学,0
K_弹性截面模量_力学,0
K_弹性模量_建筑学,0
K_当量厚度_材料科学技术,0
K_彼得库夫条例_世界历史,0
K_微分加速器_机械工程,0
K_心式变压器_电气工程,0
K_心理能力测验_管理科学技术,0
K_快速测距仪_机械工程,0
K_态度测量_心理学,0
K_思维奔逸_心理学,0
K_急性卡他性结膜炎_医学,0
K_总距_航空科学技术,0
K_总辐射_电气工程,0
K_想象表象_心理学,0
K_感受野_心理学,0
K_感染性疾病_医学,0
K_慢性光线性皮炎_医学,0
K_慢性淋巴细胞性甲状腺炎_免疫学,0
K_成人学习_教育学,0
K_战术心理战_心理学,0
K_战术意识_心理学,0
K_截断伤_医学,0
K_截获_航空科学技术,0
K_托幼机构教育_教育学,0
K_扩散系数_化学,0
K_技术价值_自然辩证法,0
K_技术动力学_自然辩证法,0
K_技术悲观主义_自然辩证法,0
K_抑止滤光片_机械工程,0
K_投射有限群_数学,0
K_抖晃_电子学,0
K_抗原提呈_免疫学,0
K_抗天疱疮抗体_免疫学,0
K_抽奖促销_管理科学技术,0
K_抽样_心理学,0
K_抽样_数学,0
K_拉格朗日[量]_力学,0
K_拉萨尔主义_世界历史,0
K_拉螺纹_机械工程,0
K_拓扑统一地理编码参考文件_地理学,0
K_拔髓针_医学,0
K_拮抗剂_心理学,0
K_挂车_机械工程,0
K_挂钩牵引力_机械工程,0
K_挤压机_机械工程,0
K_挤橡_电气工程,0
K_掌腱膜挛缩_医学,0
K_排气组件_航天科学技术,0
K_排气缸_机械工程,0
K_接地箱壳断路器_电气工程,0
K_推力调心滚子轴承_机械工程,0
K_推广的休克尔分子轨道法_化学,0
K_推理通道_计算机科学技术,0
K_推程运动角_机械工程,0
K_插床夹具_机械工程,0
K_搭便车者_管理科学技术,0
K_摇臂回转角_机械工程,0
K_摩擦传动辊子输送机_机械工程,0
K_摹状_语言学,0
K_撒布料斗_机械工程,0
K_撞击声_建筑学,0
K_操作冲击试验_电气工程,0
K_操作子世界_自然辩证法,0
K_操纵力和位移_航空科学技术,0
K_收支两条线_管理科学技术,0
K_改装_航空科学技术,0
K_放射免疫沉淀法_免疫学,0
K_放油系统_航空科学技术,0
K_故障安全_船舶工程,0
K_敏感黏土_地质学,0
K_教学包_教育学,0
K_教育分类_教育学,0
K_教育系统设计_教育学,0
K_散落物_地质学,0
K_数字图像处理系统_航天科学技术,0
K_数字录音机_电子学,0
K_数据采集_物理学,0
K_整模起重机_机械工程,0
K_斯_机械工程,0
K_方位角数字显示仪_航天科学技术,0
K_方向舵_航天科学技术,0
K_旋回筛_机械工程,0
K_旋流式调风器_机械工程,0
K_旋磁媒质_电子学,0
K_旋转悬臂_电气工程,0
K_旋转环_机械工程,0
K_无权代理_管理科学技术,0
K_无标分析_化学,0
K_无穷粒子系统_数学,0
K_无线接入_电子学,0
K_无线通信_电子学,0
K_无隔板过滤器_机械工程,0
K_无风险资产_管理科学技术,0
K_日常生活能力评定_医学,0
K_日托医院_医学,0
K_明暗截止线_机械工程,0
K_普通教室_建筑学,0
K_晶溶发光_化学,0
K_晶粒增殖_材料科学技术,0
K_智能体的义务_计算机科学技术,0
K_智能计算机_计算机科学技术,0
K_暂时双折射效应_力学,0
K_曲线的有限态射_数学,0
K_最大动压载荷_航天科学技术,0
K_最大横向加速度_机械工程,0
K_有意想象_心理学,0
K_有效温度_农学,0
K_有效转矩_机械工程,0
K_有机二次离子质谱法_化学,0
K_有轨巷道堆垛起重机_机械工程,0
K_木脂素[类]_化学,0
K_本体维护工程_计算机科学技术,0
K_本征扩散系数_材料科学技术,0
K_机会对策_数学,0
K_机构结构公式_机械工程,0
K_机械传动_机械工程,0
K_机械雾化_机械工程,0
K_机载警戒与控制系统_航空科学技术,0
K_机载防撞设备_航空科学技术,0
K_杂交元_力学,0
K_杂散电流腐蚀_船舶工程,0
K_材料科学_物理学,0
K_条料_机械工程,0
K_松脂_材料科学技术,0
K_极小化极大序贯决策函数_数学,0
K_极限温度_电气工程,0
K_析出电位_化学,0
K_林肯旅_世界历史,0
K_柏林—罗马轴心_世界历史,0
K_柯西问题_数学,0
K_柱上进样_化学,0
K_柱形代数_数学,0
K_柴明达尔制_世界历史,0
K_标准电池_机械工程,0
K_标志化石_地质学,0
K_核乳胶_农学,0
K_格林容量_数学,0
K_框架_机械工程,0
K_梵蒂冈城国_世界历史,0
K_检流计_电气工程,0
K_检验统计量_数学,0
K_棉[花]_农学,0
K_棘皮瘤_医学,0
K_植物胶_材料科学技术,0
K_椭圆曲线的L级数_数学,0
K_楔状隙_医学,0
K_概念设计_管理科学技术,0
K_概率可检测证明_计算机科学技术,0
K_模仿言语_医学,0
K_横摇角_航天科学技术,0
K_橡胶轴承_机械工程,0
K_次模函数_数学,0
K_欧盟基本权利宪章_世界历史,0
K_歇后语_语言学,0
K_正则同伦[的]_数学,0
K_正常_医学,0
K_正常工作条件_航天科学技术,0
K_正常环境_航天科学技术,0
K_正常过程_材料科学技术,0
K_正规空间_数学,0
K_正负电子对撞机_物理学,0
K_正长石_化学,0
K_死火山_地质学,0
K_毛南语_语言学,0
K_毛细力_化学,0
K_民粹主义_世界历史,0
K_气温日较差_建筑学,0
K_氢化非晶硅_材料科学技术,0
K_氧化感生堆垛层错_电子学,0
K_氧化还原型交换树脂_材料科学技术,0
K_氧化锆增韧氧化铝陶瓷_材料科学技术,0
K_氩激光器_医学,0
K_水上景观_地理学,0
K_水合[化]电子_化学,0
K_水套_机械工程,0
K_汽车_机械工程,0
K_汽车安全性检测参数_机械工程,0
K_沙漠图_地理学,0
K_油柱高度_地质学,0
K_油道_机械工程,0
K_油雾化器_机械工程,0
K_法兰克福条约_世界历史,0
K_泛美联盟_世界历史,0
K_波形松弛法_电子学,0
K_波谱法_机械工程,0
K_泥石流_力学,0
K_泳道_建筑学,0
K_洗舱水_船舶工程,0
K_活塞泵_机械工程,0
K_活性种_化学,0
K_活火山_地理学,0
K_流出液_化学,0
K_流水线_计算机科学技术,0
K_消极修辞_语言学,0
K_涌浪补偿器_船舶工程,0
K_涡面_航空科学技术,0
K_涧滑剂_材料科学技术,0
K_液体喷射蒸发器_机械工程,0
K_液化石油气电磁阀_机械工程,0
K_液膜电极_化学,0
K_淋溶土_地理学,0
K_混凝土耐久性_建筑学,0
K_混合型病毒_计算机科学技术,0
K_清式家具_建筑学,0
K_渗补_机械工程,0
K_温和的技术决定论_自然辩证法,0
K_温度控制器_计算机科学技术,0
K_游泳设施_建筑学,0
K_湿舱_船舶工程,0
K_源_力学,0
K_溶剂型涂料_机械工程,0
K_溶解度_机械工程,0
K_滚动预测_管理科学技术,0
K_潜蚀_地理学,0
K_激光晶体_材料科学技术,0
K_激基复合物_化学,0
K_火山泥[石]流_地质学,0
K_火山颈_地质学,0
K_点分系统_管理科学技术,0
K_点火延迟时间_航天科学技术,0
K_点火控制_机械工程,0
K_点火装置_机械工程,0
K_热力学分析_化学,0
K_热压_电子学,0
K_热压烧结碳化硅_材料科学技术,0
K_热对流_电子学,0
K_热电学法_机械工程,0
K_热磁分析_化学,0
K_热致不平衡_机械工程,0
K_热释电流_材料科学技术,0
K_烯烃换位反应_化学,0
K_焦耳实验_物理学,0
K_照二组_语言学,0
K_燃料供给系统_机械工程,0
K_燃油油量表_航空科学技术,0
K_燃烧不稳定性_力学,0
K_牙尖斜度_医学,0
K_牙骨质棘_医学,0
K_牵引功率_机械工程,0
K_特征比较模型_心理学,0
K_特殊钢_材料科学技术,0
K_犹太复国主义运动_世界历史,0
K_猫后睾吸虫病_医学,0
K_环境危机_自然辩证法,0
K_环境影响评价_地质学,0
K_环境温度_电气工程,0
K_环境质量评价_地质学,0
K_环的诣零根_数学,0
K_环聚硅氧烷的平衡化聚合_材料科学技术,0
K_现场审核_管理科学技术,0
K_球面波方程_数学,0
K_理想课程_教育学,0
K_理网机_船舶工程,0
K_生产一致性_机械工程,0
K_生成语义学_语言学,0
K_生活垃圾_建筑学,0
K_生活特性问卷_管理科学技术,0
K_生物光电元件_电子学,0
K_生物柴油_机械工程,0
K_生物物理[学]_物理学,0
K_生物矿化_材料科学技术,0
K_生长丘_电子学,0
K_电信_电子学,0
K_电动凿岩机_机械工程,0
K_电化学保护_机械工程,0
K_电子计算机制造厂_建筑学,0
K_电工试验板_船舶工程,0
K_电扫雷达_电子学,0
K_电极式加湿器_建筑学,0
K_电枢反应_电气工程,0
K_电气吃水表_船舶工程,0
K_电热毯_电气工程,0
K_电磁引爆引燃安全系数测量_航天科学技术,0
K_电磁系仪表_机械工程,0
K_电耐久性试验_电气工程,0
K_电致伸缩_电气工程,0
K_电解磨床_机械工程,0
K_电诊断医学_医学,0
K_电负荷_电气工程,0
K_番木鳖碱[类]生物碱_化学,0
K_疲劳强度设计_机械工程,0
K_病原学_农学,0
K_癫癎性人格_心理学,0
K_白点_机械工程,0
K_白质_心理学,0
K_的字短语_语言学,0
K_皮质醇结合球蛋白异常_医学,0
K_监舍_建筑学,0
K_盒式录像机_电子学,0
K_目标仿真器_航空科学技术,0
K_直升机地面共振_航空科学技术,0
K_直接吊装式吊具_机械工程,0
K_直柄立铣刀_机械工程,0
K_直立型艏_船舶工程,0
K_直立型花生_农学,0
K_相对真空计_机械工程,0
K_相速_物理学,0
K_省形_语言学,0
K_看图识字法_教育学,0
K_真分数_心理学,0
K_真空蒸镀_机械工程,0
K_眶内异物_医学,0
K_眶压测量法_医学,0
K_眼病理学_医学,0
K_眼齿指发育不良_医学,0
K_着陆分系统_航天科学技术,0
K_睑夹_医学,0
K_知识网络_管理科学技术,0
K_知识集成平台_管理科学技术,0
K_矩_数学,0
K_短路分断能力_电气工程,0
K_石柱_地理学,0
K_石油产状_地质学,0
K_碳氮化物基硬质合金_材料科学技术,0
K_碳纳米管增强体_材料科学技术,0
K_磁偏转_化学,0
K_磁光盘_电子学,0
K_磁性半导体_电子学,0
K_磁稳定_航天科学技术,0
K_社区建设_管理科学技术,0
K_社基康复_医学,0
K_福利国家_世界历史,0
K_离子气体激光器_电子学,0
K_离散带号测度_数学,0
K_禾本科绿肥_农学,0
K_科学进展_自然辩证法,0
K_积分仪器仪表_机械工程,0
K_积分球_机械工程,0
K_移位算子_数学,0
K_稳定子群_数学,0
K_稳态湿热试验_电气工程,0
K_空舰导弹_航空科学技术,0
K_空间物理分析网络_计算机科学技术,0
K_空间索引_地理学,0
K_第一角画法_机械工程,0
K_第三电极_航天科学技术,0
K_第二代车载诊断标准_机械工程,0
K_第六代研发管理_管理科学技术,0
K_第四纪冰期_地质学,0
K_第四纪海[平]面变化_地理学,0
K_等倾线_数学,0
K_等离子弧焊_航天科学技术,0
K_等阻抗加速器结构_电气工程,0
K_筛分析法_电子学,0
K_简谐波_物理学,0
K_管理建议书_管理科学技术,0
K_篇章分析_计算机科学技术,0
K_类双自由基_化学,0
K_粉末涂敷_电气工程,0
K_系统优化_计算机科学技术,0
K_系统演化模型_管理科学技术,0
K_系统脱敏_心理学,0
K_紫外激发激光共振拉曼光谱_化学,0
K_累积误差_数学,0
K_纤维性颞下颌关节强直_医学,0
K_线性假设的检验_数学,0
K_线性型_数学,0
K_组成重复单元_化学,0
K_组织吸引_管理科学技术,0
K_组织生态学_管理科学技术,0
K_细分市场_管理科学技术,0
K_细菌疫苗载体_免疫学,0
K_织物增强体_材料科学技术,0
K_经济订货量_管理科学技术,0
K_经验曲线理论_管理科学技术,0
